state,year,quarter,transaction_type,transaction_count,transaction_amount_rupees,transaction_amount_crore,avg_transaction_value,region
maharashtra,2018,3,Peer-to-peer payments,13470065,45466534003.980484,4546.653400398049,3375.3759914284365,West
maharashtra,2018,3,Recharge & bill payments,14371791,4547486090.186737,454.74860901867373,316.41749383822355,West
maharashtra,2018,4,Financial Services,325121,77345546.53012432,7.734554653012432,237.89772586244604,West
maharashtra,2018,4,Merchant payments,6047705,3985195742.2480145,398.51957422480143,658.960009168439,West
maharashtra,2018,4,Others,821705,621519669.4818641,62.15196694818641,756.3781034335486,West
maharashtra,2018,4,Peer-to-peer payments,20824667,68974011019.10294,6897.401101910294,3312.130322136865,West
maharashtra,2018,4,Recharge & bill payments,18071025,5860865070.470685,586.0865070470685,324.32388702194174,West
maharashtra,2019,1,Financial Services,287569,49487746.20873056,4.948774620873056,172.08998956330677,West
maharashtra,2019,1,Merchant payments,12069119,5172594695.5318,517.25946955318,428.5809673043907,West
maharashtra,2019,1,Others,821624,569019903.8604956,56.901990386049555,692.5551150654017,West
maharashtra,2019,1,Peer-to-peer payments,37360716,97373087988.08871,9737.308798808872,2606.2960888674806,West
maharashtra,2019,1,Recharge & bill payments,24540041,8256500586.651282,825.6500586651282,336.4501545311714,West
maharashtra,2019,2,Financial Services,182840,45291636.10507481,4.529163610507481,247.71185793630937,West
maharashtra,2019,2,Merchant payments,27854042,9728561726.767143,972.8561726767143,349.26929911167446,West
maharashtra,2019,2,Others,1170993,765228265.7976472,76.52282657976473,653.4866269889293,West
maharashtra,2019,2,Peer-to-peer payments,42546317,130558153687.9542,13055.81536879542,3068.6123475259724,West
maharashtra,2019,2,Recharge & bill payments,29395661,12197234771.434273,1219.7234771434273,414.93316892701523,West
maharashtra,2019,3,Financial Services,231467,54108447.39407451,5.410844739407451,233.76311696299908,West
maharashtra,2019,3,Merchant payments,54683738,17545729507.395977,1754.5729507395977,320.8582688220029,West
maharashtra,2019,3,Others,1519376,814284077.8637518,81.42840778637517,535.9332238127704,West
maharashtra,2019,3,Peer-to-peer payments,57991699,165731686168.5575,16573.16861685575,2857.8518827075145,West
maharashtra,2019,3,Recharge & bill payments,34309301,15471698543.739597,1547.1698543739597,450.94764663784895,West
maharashtra,2019,4,Financial Services,129755,49622863.824426055,4.962286382442605,382.43508014663064,West
maharashtra,2019,4,Merchant payments,80127804,27209874138.487556,2720.9874138487558,339.58092921762284,West
maharashtra,2019,4,Others,1501192,672210824.9770112,67.22108249770112,447.7847104014751,West
maharashtra,2019,4,Peer-to-peer payments,78795871,227268054757.21698,22726.8054757217,2884.2635010306185,West
maharashtra,2019,4,Recharge & bill payments,40705998,17794666215.044445,1779.4666215044444,437.15096274127575,West
maharashtra,2020,1,Financial Services,123476,91363684.1276232,9.13636841276232,739.9307082155495,West
maharashtra,2020,1,Merchant payments,100337738,35200130304.82776,3520.013030482776,350.8164625440107,West
maharashtra,2020,1,Others,1215959,558931962.876125,55.8931962876125,459.6634943087102,West
maharashtra,2020,1,Peer-to-peer payments,87067410,262541205695.8384,26254.12056958384,3015.378609468668,West
maharashtra,2020,1,Recharge & bill payments,50199498,21603565070.425602,2160.35650704256,430.35420534336026,West
maharashtra,2020,2,Financial Services,206461,211733275.7829895,21.17332757829895,1025.5364247145442,West
maharashtra,2020,2,Merchant payments,48965388,32859184582.219048,3285.9184582219045,671.0696253896538,West
maharashtra,2020,2,Others,466502,242917371.3033281,24.29173713033281,520.7209643331178,West
maharashtra,2020,2,Peer-to-peer payments,74295930,239933338682.6934,23993.33386826934,3229.427758461243,West
maharashtra,2020,2,Recharge & bill payments,60856480,23112343247.416145,2311.2343247416147,379.78442472216835,West
maharashtra,2020,3,Financial Services,325453,333669599.61883616,33.366959961883616,1025.246655028026,West
maharashtra,2020,3,Merchant payments,100808237,60171102123.94888,6017.110212394889,596.886761584263,West
maharashtra,2020,3,Others,658737,331024593.0721529,33.10245930721529,502.5140428914011,West
maharashtra,2020,3,Peer-to-peer payments,108436214,351555554813.2122,35155.55548132122,3242.049328771403,West
maharashtra,2020,3,Recharge & bill payments,58082283,27915727882.59293,2791.572788259293,480.62380541400086,West
maharashtra,2020,4,Financial Services,398409,418399992.5395771,41.839999253957714,1050.1770606075092,West
maharashtra,2020,4,Merchant payments,189845640,103804638603.74611,10380.463860374612,546.7844223535822,West
maharashtra,2020,4,Others,1078433,627692680.4078207,62.76926804078207,582.0414252974647,West
maharashtra,2020,4,Peer-to-peer payments,151741840,485747881733.823,48574.7881733823,3201.1466431000376,West
maharashtra,2020,4,Recharge & bill payments,64556682,31556917821.77767,3155.691782177767,488.8249650404535,West
maharashtra,2021,1,Financial Services,439551,492900202.68315214,49.29002026831522,1121.3720425687852,West
maharashtra,2021,1,Merchant payments,253043309,129493046208.15726,12949.304620815727,511.74262113430257,West
maharashtra,2021,1,Others,966668,630909553.4508264,63.09095534508264,652.6641550675375,West
maharashtra,2021,1,Peer-to-peer payments,187021609,599213284361.7993,59921.32843617993,3203.9788747716275,West
maharashtra,2021,1,Recharge & bill payments,76389103,40057211827.15962,4005.721182715962,524.3838486643785,West
maharashtra,2021,2,Financial Services,504252,536780917.0359157,53.67809170359157,1064.5092474316723,West
maharashtra,2021,2,Merchant payments,247194293,150864465217.02304,15086.446521702304,610.3072339822305,West
maharashtra,2021,2,Others,1094842,699738247.6695637,69.97382476695637,639.1225835961386,West
maharashtra,2021,2,Peer-to-peer payments,228551961,719859665693.5271,71985.9665693527,3149.654295434057,West
maharashtra,2021,2,Recharge & bill payments,96271138,43154405548.44597,4315.440554844597,448.2590155779188,West
maharashtra,2021,3,Financial Services,448646,579098938.658318,57.909893865831805,1290.7703148101577,West
maharashtra,2021,3,Merchant payments,390051884,216701984638.98932,21670.19846389893,555.5722034122756,West
maharashtra,2021,3,Others,1477851,873324624.1826177,87.33246241826177,590.9422696757777,West
maharashtra,2021,3,Peer-to-peer payments,296951706,890860873379.5576,89086.08733795576,3000.019381533904,West
maharashtra,2021,3,Recharge & bill payments,103943973,50242023586.056046,5024.202358605605,483.356775154785,West
maharashtra,2021,4,Financial Services,606265,707102765.3058928,70.71027653058928,1166.3262192372854,West
maharashtra,2021,4,Merchant payments,540351277,305512280091.4157,30551.22800914157,565.3956844288456,West
maharashtra,2021,4,Others,1918093,1188658731.1175365,118.86587311175366,619.7086017818409,West
maharashtra,2021,4,Peer-to-peer payments,361865450,1109862480618.2227,110986.24806182226,3067.0584346149176,West
maharashtra,2021,4,Recharge & bill payments,105990417,58087950922.43887,5808.795092243888,548.0490837434753,West
maharashtra,2022,1,Financial Services,583243,677612619.2786882,67.76126192786882,1161.8015463172094,West
maharashtra,2022,1,Merchant payments,646277671,340240479374.36835,34024.04793743684,526.4617588410669,West
maharashtra,2022,1,Others,1758926,1084139453.7274752,108.41394537274752,616.3644483778596,West
maharashtra,2022,1,Peer-to-peer payments,411989717,1274889182430.209,127488.9182430209,3094.4684535177585,West
maharashtra,2022,1,Recharge & bill payments,108896881,64507860103.55089,6450.786010355088,592.3756448410206,West
maharashtra,2022,2,Financial Services,490152,559321829.4503716,55.93218294503716,1141.1191415119629,West
maharashtra,2022,2,Merchant payments,810961772,428469294407.1603,42846.92944071603,528.3470925521756,West
maharashtra,2022,2,Others,1542719,930827919.303539,93.0827919303539,603.3684159613896,West
maharashtra,2022,2,Peer-to-peer payments,470258043,1501201968773.8115,150120.19687738115,3192.2940843221504,West
maharashtra,2022,2,Recharge & bill payments,124280427,75110969246.16316,7511.096924616316,604.3668424647685,West
maharashtra,2022,3,Financial Services,521362,571583115.6687979,57.15831156687978,1096.3267665629598,West
maharashtra,2022,3,Merchant payments,876618082,432250721734.13074,43225.07217341307,493.0889866519212,West
maharashtra,2022,3,Others,1222420,831183386.4681726,83.11833864681725,679.9491062549472,West
maharashtra,2022,3,Peer-to-peer payments,483481713,1434565548650.9136,143456.55486509137,2967.1557580729295,West
maharashtra,2022,3,Recharge & bill payments,124545840,79360150487.36568,7936.015048736568,637.1963165318542,West
maharashtra,2022,4,Financial Services,620124,699276779.1906543,69.92767791906543,1127.6402448391843,West
maharashtra,2022,4,Merchant payments,1025666187,502660888415.46185,50266.08884154619,490.0823433457516,West
maharashtra,2022,4,Others,1228291,914951674.4842072,91.49516744842072,744.8981344683036,West
maharashtra,2022,4,Peer-to-peer payments,535142126,1622619308526.9614,162261.93085269615,3032.1277838010483,West
maharashtra,2022,4,Recharge & bill payments,126118544,83576414221.03232,8357.641422103232,662.6814072721321,West
maharashtra,2023,1,Financial Services,667987,763120514.0,76.3120514,1142.4182117316655,West
maharashtra,2023,1,Merchant payments,1134579287,502987953087.0,50298.7953087,443.3255206138802,West
maharashtra,2023,1,Others,1280074,953990262.0,95.3990262,745.2618067392979,West
maharashtra,2023,1,Peer-to-peer payments,572326605,1752752577223.0,175275.2577223,3062.5041050170994,West
maharashtra,2023,1,Recharge & bill payments,139414546,104828264973.0,10482.8264973,751.9177014211989,West
maharashtra,2023,2,Financial Services,697164,821061690.0,82.106169,1177.7167065425065,West
maharashtra,2023,2,Merchant payments,1289778683,567713506184.0,56771.3506184,440.16350531046885,West
maharashtra,2023,2,Others,1152916,870693412.0,87.0693412,755.2097568253021,West
maharashtra,2023,2,Peer-to-peer payments,620475611,1923752701888.0,192375.2701888,3100.4485394479107,West
maharashtra,2023,2,Recharge & bill payments,151613474,112846643294.0,11284.6643294,744.3048451880999,West
maharashtra,2023,3,Financial Services,824436,1088491523.0,108.8491523,1320.2862599401287,West
maharashtra,2023,3,Merchant payments,1442968360,623156210487.0,62315.6210487,431.8571548491888,West
maharashtra,2023,3,Others,1078944,831084802.0,83.1084802,770.2761236913129,West
maharashtra,2023,3,Peer-to-peer payments,689021709,2006148405860.0,200614.840586,2911.589547405683,West
maharashtra,2023,3,Recharge & bill payments,156785138,120947991569.0,12094.7991569,771.4251051588831,West
maharashtra,2023,4,Financial Services,1025481,1362709031.0,136.2709031,1328.848638833874,West
maharashtra,2023,4,Merchant payments,1646497204,707862700173.0,70786.2700173,429.92037791094845,West
maharashtra,2023,4,Others,1157334,863555358.0,86.3555358,746.1591537101649,West
maharashtra,2023,4,Peer-to-peer payments,767517612,2254104157529.0,225410.4157529,2936.8761345492094,West
maharashtra,2023,4,Recharge & bill payments,155965094,133821812867.0,13382.1812867,858.0241221603085,West
maharashtra,2024,1,Financial Services,1024838,1577112130.0,157.711213,1538.8892000491785,West
maharashtra,2024,1,Merchant payments,1821471481,754044465385.0,75404.4465385,413.97544416727544,West
maharashtra,2024,1,Others,1075772,830361250.0,83.036125,771.8747559891873,West
maharashtra,2024,1,Peer-to-peer payments,843766518,2472993827118.0,247299.3827118,2930.898269084908,West
maharashtra,2024,1,Recharge & bill payments,168431872,143453128973.0,14345.3128973,851.6982401822382,West
maharashtra,2024,2,Financial Services,1111574,1823280899.0,182.3280899,1640.269472837616,West
maharashtra,2024,2,Merchant payments,2008664821,832044260771.0,83204.4260771,414.22752669943833,West
maharashtra,2024,2,Others,1060370,975082840.0,97.508284,919.5684902439715,West
maharashtra,2024,2,Peer-to-peer payments,879509986,2596196230098.0,259619.6230098,2951.8666887518434,West
maharashtra,2024,2,Recharge & bill payments,173148051,142150478979.0,14215.0478979,820.9764889527979,West
maharashtra,2024,3,Financial Services,1413867,2254480451.0,225.4480451,1594.549169759249,West
maharashtra,2024,3,Merchant payments,2136665237,875057356694.0,87505.7356694,409.54349869174195,West
maharashtra,2024,3,Others,898731,1021568015.0,102.1568015,1136.6782886091612,West
maharashtra,2024,3,Peer-to-peer payments,971212505,2659562391989.0,265956.2391989,2738.3938924767035,West
maharashtra,2024,3,Recharge & bill payments,177213655,149372864990.0,14937.286499,842.897038549315,West
maharashtra,2024,4,Financial Services,3784218,2349724009.0,234.9724009,620.927232257761,West
maharashtra,2024,4,Merchant payments,2393917535,1009302079777.0,100930.2079777,421.6110475906598,West
maharashtra,2024,4,Others,908477,1182025533.0,118.2025533,1301.1067236704946,West
maharashtra,2024,4,Peer-to-peer payments,1061923073,2988739020373.0,298873.9020373,2814.459066163449,West
maharashtra,2024,4,Recharge & bill payments,173698536,149455601195.0,14945.5601195,860.430977927183,West
manipur,2018,1,Financial Services,2660,412579.53985461866,0.041257953985461865,155.10509017090928,North-East
manipur,2018,1,Merchant payments,1614,3616475.6407912206,0.3616475640791221,2240.6912272560226,North-East
manipur,2018,1,Others,3201,2058760.6368871084,0.20587606368871084,643.1617109925362,North-East
manipur,2018,1,Peer-to-peer payments,26382,115495173.55796441,11.549517355796441,4377.802045256782,North-East
manipur,2018,1,Recharge & bill payments,50212,6463184.554711691,0.6463184554711691,128.7179270834002,North-East
manipur,2018,2,Financial Services,5992,1241901.2660397931,0.12419012660397931,207.2598908611137,North-East
manipur,2018,2,Merchant payments,4041,5366759.827729835,0.5366759827729836,1328.077165981152,North-East
manipur,2018,2,Others,3332,2902422.6498233806,0.29024226498233807,871.075225037029,North-East
manipur,2018,2,Peer-to-peer payments,60365,232157389.7914803,23.215738979148032,3845.8939748443686,North-East
manipur,2018,2,Recharge & bill payments,77991,11541247.784420915,1.1541247784420916,147.9817900068074,North-East
manipur,2018,3,Financial Services,2577,333081.6368315,0.03330816368315,129.2517023017074,North-East
manipur,2018,3,Merchant payments,7396,9180953.977358334,0.9180953977358334,1241.340451238282,North-East
manipur,2018,3,Others,2758,2135468.510417797,0.2135468510417797,774.2815483748358,North-East
manipur,2018,3,Peer-to-peer payments,95204,357768750.1845896,35.77687501845896,3757.9172112998363,North-East
manipur,2018,3,Recharge & bill payments,81323,13912990.484925149,1.391299048492515,171.08309438812083,North-East
manipur,2018,4,Financial Services,1452,307325.2437723951,0.030732524377239508,211.6565039754787,North-East
manipur,2018,4,Merchant payments,13333,20685433.28430717,2.068543328430717,1551.4462824800999,North-East
manipur,2018,4,Others,2946,3783141.5353601985,0.3783141535360198,1284.1620961847245,North-East
manipur,2018,4,Peer-to-peer payments,104872,562009595.9601889,56.20095959601888,5359.005225038036,North-East
manipur,2018,4,Recharge & bill payments,113507,18898063.282383174,1.8898063282383173,166.49249193779391,North-East
manipur,2019,1,Financial Services,800,174777.17283837448,0.017477717283837447,218.4714660479681,North-East
manipur,2019,1,Merchant payments,15190,14580183.380707521,1.458018338070752,959.854073779297,North-East
manipur,2019,1,Others,2352,3116398.755848917,0.3116398755848917,1324.9994710241995,North-East
manipur,2019,1,Peer-to-peer payments,127067,619919870.7455351,61.99198707455351,4878.685030303188,North-East
manipur,2019,1,Recharge & bill payments,120000,22106830.369149238,2.210683036914924,184.223586409577,North-East
manipur,2019,2,Financial Services,387,91955.01538259834,0.009195501538259834,237.60985886976317,North-East
manipur,2019,2,Merchant payments,18044,15996651.145700552,1.5996651145700551,886.5357540290707,North-East
manipur,2019,2,Others,2341,3342252.5754885403,0.334225257548854,1427.702936987843,North-East
manipur,2019,2,Peer-to-peer payments,120153,679785849.1398683,67.97858491398682,5657.668548765892,North-East
manipur,2019,2,Recharge & bill payments,116500,23573234.273060285,2.3573234273060284,202.34535856704107,North-East
manipur,2019,3,Financial Services,358,367865.7884662621,0.036786578846626214,1027.5580683415142,North-East
manipur,2019,3,Merchant payments,17683,20490224.443041254,2.0490224443041254,1158.752725388297,North-East
manipur,2019,3,Others,1945,2723638.649764262,0.27236386497642623,1400.3283546345822,North-East
manipur,2019,3,Peer-to-peer payments,144965,803335616.6325192,80.33356166325193,5541.583255492837,North-East
manipur,2019,3,Recharge & bill payments,180057,36634657.049143404,3.66346570491434,203.46144303827901,North-East
manipur,2019,4,Financial Services,548,240641.7657683481,0.02406417657683481,439.12730979625564,North-East
manipur,2019,4,Merchant payments,23094,30486780.446382143,3.0486780446382142,1320.1169328129447,North-East
manipur,2019,4,Others,1639,2709234.857456133,0.27092348574561326,1652.9803889299162,North-East
manipur,2019,4,Peer-to-peer payments,211927,1123258478.445069,112.32584784450691,5300.214123000227,North-East
manipur,2019,4,Recharge & bill payments,212136,44202546.57396081,4.4202546573960815,208.36890755911685,North-East
manipur,2020,1,Financial Services,622,354184.4660589617,0.03541844660589617,569.4284020240542,North-East
manipur,2020,1,Merchant payments,78067,74202067.0664826,7.42020670664826,950.4921037888301,North-East
manipur,2020,1,Others,3145,3252467.2243867153,0.32524672243867153,1034.1708185649334,North-East
manipur,2020,1,Peer-to-peer payments,451733,2458093401.740467,245.8093401740467,5441.474060430535,North-East
manipur,2020,1,Recharge & bill payments,285234,62688260.379548095,6.26882603795481,219.7783587494762,North-East
manipur,2020,2,Financial Services,1676,1457570.8004862315,0.14575708004862314,869.6723153259137,North-East
manipur,2020,2,Merchant payments,92110,106540409.29886684,10.654040929886683,1156.6649581898473,North-East
manipur,2020,2,Others,5246,3106603.331810386,0.3106603331810386,592.1851566546676,North-East
manipur,2020,2,Peer-to-peer payments,533206,2980242535.075443,298.0242535075443,5589.289196062015,North-East
manipur,2020,2,Recharge & bill payments,450830,107589094.29890464,10.758909429890464,238.64670562940498,North-East
manipur,2020,3,Financial Services,1878,1593035.944066228,0.1593035944066228,848.2619510469798,North-East
manipur,2020,3,Merchant payments,170653,195132026.6311202,19.513202663112022,1143.4432833358933,North-East
manipur,2020,3,Others,8192,4775719.8143366445,0.47757198143366447,582.9736101485162,North-East
manipur,2020,3,Peer-to-peer payments,774786,4301284799.331292,430.1284799331292,5551.577854183339,North-East
manipur,2020,3,Recharge & bill payments,464659,113190539.14969069,11.31905391496907,243.59915367977524,North-East
manipur,2020,4,Financial Services,1806,2448402.9142817147,0.24484029142817146,1355.7048251836736,North-East
manipur,2020,4,Merchant payments,289050,307902115.38207734,30.790211538207732,1065.2209492547217,North-East
manipur,2020,4,Others,7693,5172086.283260544,0.5172086283260544,672.3107088600733,North-East
manipur,2020,4,Peer-to-peer payments,892853,5172499337.530437,517.2499337530437,5793.226138603373,North-East
manipur,2020,4,Recharge & bill payments,436450,114202616.34869762,11.420261634869762,261.6625417543765,North-East
manipur,2021,1,Financial Services,3398,4385333.1754908115,0.43853331754908115,1290.563029867808,North-East
manipur,2021,1,Merchant payments,377280,433297594.1352152,43.32975941352152,1148.4775077799386,North-East
manipur,2021,1,Others,8438,6280890.914669826,0.6280890914669826,744.3577760926553,North-East
manipur,2021,1,Peer-to-peer payments,1117829,6402367883.667423,640.2367883667423,5727.502045185286,North-East
manipur,2021,1,Recharge & bill payments,796590,223955812.58644393,22.395581258644395,281.14313836031573,North-East
manipur,2021,2,Financial Services,4165,4256098.232237183,0.42560982322371826,1021.8723246667905,North-East
manipur,2021,2,Merchant payments,510734,531484849.4914169,53.14848494914169,1040.6294656150108,North-East
manipur,2021,2,Others,10603,7145346.314942012,0.7145346314942012,673.8985489900982,North-East
manipur,2021,2,Peer-to-peer payments,1372821,7041837917.785187,704.1837917785186,5129.465471307029,North-East
manipur,2021,2,Recharge & bill payments,1187952,305103750.5728581,30.51037505728581,256.8317159050686,North-East
manipur,2021,3,Financial Services,3460,5625517.975461649,0.5625517975461649,1625.8722472432512,North-East
manipur,2021,3,Merchant payments,735707,889317377.086526,88.9317377086526,1208.7928714644906,North-East
manipur,2021,3,Others,14222,9447098.78230339,0.9447098782303389,664.259512185585,North-East
manipur,2021,3,Peer-to-peer payments,1819423,9134806594.52819,913.480659452819,5020.716235052646,North-East
manipur,2021,3,Recharge & bill payments,1368584,367664440.53237265,36.766444053237265,268.6458708653416,North-East
manipur,2021,4,Financial Services,4671,5941100.580610943,0.5941100580610943,1271.911920490461,North-East
manipur,2021,4,Merchant payments,1013985,1229517397.4561875,122.95173974561875,1212.5597493613686,North-East
manipur,2021,4,Others,17325,11393578.842227157,1.1393578842227157,657.6380284113799,North-East
manipur,2021,4,Peer-to-peer payments,2199970,10998828287.529043,1099.8828287529043,4999.535578907459,North-East
manipur,2021,4,Recharge & bill payments,1451488,412791673.8037664,41.27916738037664,284.3920678667453,North-East
manipur,2022,1,Financial Services,4878,6057615.527015026,0.6057615527015026,1241.823601274093,North-East
manipur,2022,1,Merchant payments,1247205,1489604137.2090888,148.9604137209089,1194.3538850542523,North-East
manipur,2022,1,Others,15494,10435303.87979853,1.043530387979853,673.5061236477688,North-East
manipur,2022,1,Peer-to-peer payments,2517626,12169368063.4095,1216.93680634095,4833.667932969194,North-East
manipur,2022,1,Recharge & bill payments,1528476,469035958.34841275,46.903595834841276,306.8651116199487,North-East
manipur,2022,2,Financial Services,4069,4753628.558008127,0.47536285580081267,1168.2547451482249,North-East
manipur,2022,2,Merchant payments,1709547,1757831052.0706987,175.78310520706987,1028.2437698821377,North-East
manipur,2022,2,Others,14812,7175748.992065379,0.7175748992065379,484.45510343406556,North-East
manipur,2022,2,Peer-to-peer payments,2843426,12704512238.809605,1270.4512238809605,4468.029848081013,North-East
manipur,2022,2,Recharge & bill payments,1533778,448637966.718931,44.863796671893105,292.50515180093277,North-East
manipur,2022,3,Financial Services,4524,4671353.405444902,0.46713534054449024,1032.5714866147,North-East
manipur,2022,3,Merchant payments,1829741,2010460357.0881667,201.04603570881667,1098.7677256443217,North-East
manipur,2022,3,Others,11300,6411090.828254536,0.6411090828254535,567.3531706419943,North-East
manipur,2022,3,Peer-to-peer payments,3127266,12927705072.13747,1292.7705072137471,4133.868072667138,North-East
manipur,2022,3,Recharge & bill payments,1379911,432182393.84038734,43.21823938403873,313.19584657299447,North-East
manipur,2022,4,Financial Services,4691,5754919.963910458,0.5754919963910458,1226.800248115638,North-East
manipur,2022,4,Merchant payments,1828984,2074698993.4220653,207.46989934220653,1134.3450754200503,North-East
manipur,2022,4,Others,9959,5742049.403589871,0.5742049403589871,576.5688727372096,North-East
manipur,2022,4,Peer-to-peer payments,3259645,13133729481.472115,1313.3729481472114,4029.190136187258,North-East
manipur,2022,4,Recharge & bill payments,1325391,406031254.0798015,40.60312540798015,306.34828068079645,North-East
manipur,2023,1,Financial Services,3529,3178295.0,0.3178295,900.6219892320771,North-East
manipur,2023,1,Merchant payments,933135,1083073192.0,108.3073192,1160.682207826306,North-East
manipur,2023,1,Others,4579,3104024.0,0.3104024,677.8825070976196,North-East
manipur,2023,1,Peer-to-peer payments,1703742,7281781083.0,728.1781083,4273.9928246178115,North-East
manipur,2023,1,Recharge & bill payments,613398,214427498.0,21.4427498,349.57319391325046,North-East
manipur,2023,2,Financial Services,1849,1430976.0,0.1430976,773.9188750676041,North-East
manipur,2023,2,Merchant payments,499534,569980400.0,56.99804,1141.0242345866347,North-East
manipur,2023,2,Others,1807,1144176.0,0.1144176,633.19092418373,North-East
manipur,2023,2,Peer-to-peer payments,812842,3763543566.0,376.3543566,4630.1047017747605,North-East
manipur,2023,2,Recharge & bill payments,290239,127777535.0,12.7777535,440.24936345563486,North-East
manipur,2023,3,Financial Services,2290,3551704.0,0.3551704,1550.9624454148473,North-East
manipur,2023,3,Merchant payments,222132,418107590.0,41.810759,1882.2483478292186,North-East
manipur,2023,3,Others,926,708602.0,0.0708602,765.2289416846652,North-East
manipur,2023,3,Peer-to-peer payments,450548,3054677807.0,305.4677807,6779.916472828644,North-East
manipur,2023,3,Recharge & bill payments,189582,131240898.0,13.1240898,692.264550432003,North-East
manipur,2023,4,Financial Services,4438,5093670.0,0.509367,1147.7399729607932,North-East
manipur,2023,4,Merchant payments,638811,893960176.0,89.3960176,1399.4126212604353,North-East
manipur,2023,4,Others,2727,1589290.0,0.158929,582.7979464613128,North-East
manipur,2023,4,Peer-to-peer payments,1098359,5690075337.0,569.0075337,5180.524161043884,North-East
manipur,2023,4,Recharge & bill payments,368865,209606825.0,20.9606825,568.2480717877814,North-East
manipur,2024,1,Financial Services,4717,9906854.0,0.9906854,2100.2446470214118,North-East
manipur,2024,1,Merchant payments,1303360,1446015880.0,144.601588,1109.452399950896,North-East
manipur,2024,1,Others,4258,2413740.0,0.241374,566.8717707844058,North-East
manipur,2024,1,Peer-to-peer payments,1925478,7502533003.0,750.2533003,3896.4522071921883,North-East
manipur,2024,1,Recharge & bill payments,607751,282103846.0,28.2103846,464.17668749208144,North-East
manipur,2024,2,Financial Services,5784,9375969.0,0.9375969,1621.018153526971,North-East
manipur,2024,2,Merchant payments,1895872,1727175316.0,172.7175316,911.0189485366101,North-East
manipur,2024,2,Others,3479,3131034.0,0.3131034,899.9810290313309,North-East
manipur,2024,2,Peer-to-peer payments,2518131,8860962120.0,886.096212,3518.864634127454,North-East
manipur,2024,2,Recharge & bill payments,640058,297356354.0,29.7356354,464.57720081617606,North-East
manipur,2024,3,Financial Services,9458,12782236.0,1.2782236,1351.4734616197927,North-East
manipur,2024,3,Merchant payments,2085364,1932267978.0,193.2267978,926.5854680525798,North-East
manipur,2024,3,Others,2867,3394151.0,0.3394151,1183.868503662365,North-East
manipur,2024,3,Peer-to-peer payments,2964825,9398509217.0,939.8509217,3170.0047109019924,North-East
manipur,2024,3,Recharge & bill payments,637582,324563249.0,32.4563249,509.0533437267677,North-East
manipur,2024,4,Financial Services,22114,18353627.0,1.8353627,829.9550963190738,North-East
manipur,2024,4,Merchant payments,2146946,1983154393.0,198.3154393,923.7094892000079,North-East
manipur,2024,4,Others,2707,3711609.0,0.3711609,1371.1152567417805,North-East
manipur,2024,4,Peer-to-peer payments,3016585,9734628510.0,973.462851,3227.036039097191,North-East
manipur,2024,4,Recharge & bill payments,562071,321860417.0,32.1860417,572.633025009296,North-East
meghalaya,2018,1,Financial Services,532,144318.2545571151,0.01443182545571151,271.27491458104345,North-East
meghalaya,2018,1,Merchant payments,1605,2395888.4397623385,0.23958884397623384,1492.7653830294944,North-East
meghalaya,2018,1,Others,2303,1738080.43060439,0.173808043060439,754.7027488512332,North-East
meghalaya,2018,1,Peer-to-peer payments,13274,55943496.515886314,5.594349651588631,4214.516838623347,North-East
meghalaya,2018,1,Recharge & bill payments,31857,6028476.149090356,0.6028476149090356,189.23552591550856,North-East
meghalaya,2018,2,Financial Services,592,580648.3434132106,0.05806483434132106,980.824904414207,North-East
meghalaya,2018,2,Merchant payments,2929,3663446.436220131,0.3663446436220131,1250.749892871332,North-East
meghalaya,2018,2,Others,1817,1962212.2350756058,0.19622122350756058,1079.9186764312635,North-East
meghalaya,2018,2,Peer-to-peer payments,19894,101140464.66239843,10.114046466239843,5083.9682649240185,North-East
meghalaya,2018,2,Recharge & bill payments,42625,9657896.164724296,0.9657896164724296,226.57820914309198,North-East
meghalaya,2018,3,Financial Services,748,552674.5783359876,0.055267457833598765,738.8697571336733,North-East
meghalaya,2018,3,Merchant payments,5802,5458930.689379572,0.5458930689379572,940.8705083384302,North-East
meghalaya,2018,3,Others,2283,2149872.755760235,0.21498727557602348,941.6875846518768,North-East
meghalaya,2018,3,Peer-to-peer payments,40832,187460582.05754715,18.746058205754714,4591.021308227546,North-East
meghalaya,2018,3,Recharge & bill payments,60625,14231601.453371253,1.4231601453371252,234.74806521024746,North-East
meghalaya,2018,4,Financial Services,763,190875.18848979956,0.019087518848979957,250.16407403643456,North-East
meghalaya,2018,4,Merchant payments,15768,14434314.193342488,1.4434314193342488,915.4182009983821,North-East
meghalaya,2018,4,Others,2687,2918155.2795046642,0.29181552795046645,1086.0272718662688,North-East
meghalaya,2018,4,Peer-to-peer payments,58952,301941442.7059927,30.19414427059927,5121.818474453669,North-East
meghalaya,2018,4,Recharge & bill payments,82962,18100891.637344178,1.8100891637344179,218.18292275191266,North-East
meghalaya,2019,1,Financial Services,659,62335.064750311045,0.0062335064750311045,94.59038657103345,North-East
meghalaya,2019,1,Merchant payments,16073,14297275.230527855,1.4297275230527855,889.521261153976,North-East
meghalaya,2019,1,Others,2498,2738667.957962149,0.27386679579621487,1096.344258591733,North-East
meghalaya,2019,1,Peer-to-peer payments,90694,358932132.1046898,35.89321321046898,3957.617175388557,North-East
meghalaya,2019,1,Recharge & bill payments,98817,23006751.795504905,2.3006751795504905,232.82179984724192,North-East
